"","country","site","year","date","gear","inside_area","species","length_cm"
"5716","Indonesia","Karimunjawa National Park",2010,"11/2/10","Handline","Inside","Plectropomus oligacanthus",52
"5717","Indonesia","Karimunjawa National Park",2010,"11/3/10","Speargun","Inside","Plectropomus oligacanthus",52
"5718","Indonesia","Karimunjawa National Park",2010,"11/3/10","Speargun","Inside","Plectropomus leopardus",51
"5719","Indonesia","Karimunjawa National Park",2010,"11/3/10","Speargun","Inside","Plectropomus areolatus",42
"5720","Indonesia","Karimunjawa National Park",2010,"11/3/10","Speargun","Inside","Caesio cuning",24
"5721","Indonesia","Karimunjawa National Park",2010,"11/3/10","Speargun","Inside","Caesio cuning",20
"5722","Indonesia","Karimunjawa National Park",2010,"11/3/10","Speargun","Inside","Plectropomus areolatus",54
"5723","Indonesia","Karimunjawa National Park",2010,"11/3/10","Handline","Inside","Plectropomus oligacanthus",57
"5724","Indonesia","Karimunjawa National Park",2010,"11/4/10","Speargun","Inside","Plectropomus oligacanthus",51
"5725","Indonesia","Karimunjawa National Park",2010,"11/4/10","Speargun","Inside","Plectropomus oligacanthus",54
"5726","Indonesia","Karimunjawa National Park",2010,"11/4/10","Speargun","Inside","Plectropomus oligacanthus",55
"5727","Indonesia","Karimunjawa National Park",2010,"11/4/10","Speargun","Inside","Plectropomus oligacanthus",38
"5728","Indonesia","Karimunjawa National Park",2010,"11/4/10","Speargun","Inside","Plectropomus oligacanthus",49
"5729","Indonesia","Karimunjawa National Park",2010,"11/4/10","Speargun","Inside","Caesio cuning",23
"5730","Indonesia","Karimunjawa National Park",2010,"11/8/10","Speargun","Inside","Scarus ghobban",27
"5731","Indonesia","Karimunjawa National Park",2010,"11/8/10","Speargun","Inside","Caesio cuning",19
"5732","Indonesia","Karimunjawa National Park",2010,"11/8/10","Speargun","Inside","Caesio cuning",25
"5733","Indonesia","Karimunjawa National Park",2010,"11/8/10","Speargun","Inside","Plectropomus oligacanthus",37
"5734","Indonesia","Karimunjawa National Park",2010,"11/8/10","Speargun","Inside","Bolbometopon muricatum",53
"5735","Indonesia","Karimunjawa National Park",2010,"11/8/10","Speargun","Inside","Scarus ghobban",27
"5736","Indonesia","Karimunjawa National Park",2010,"11/8/10","Muroami","Inside","Caesio cuning",24
"5737","Indonesia","Karimunjawa National Park",2010,"11/8/10","Handline","Outside","Lutjanus malabaricus",28
"5738","Indonesia","Karimunjawa National Park",2010,"11/8/10","Handline","Outside","Lutjanus malabaricus",30
"5739","Indonesia","Karimunjawa National Park",2010,"11/8/10","Handline","Outside","Lutjanus malabaricus",28
"5740","Indonesia","Karimunjawa National Park",2010,"11/8/10","Handline","Outside","Caesio cuning",17
"5741","Indonesia","Karimunjawa National Park",2010,"11/9/10","Speargun","Outside","Caesio cuning",24
"5742","Indonesia","Karimunjawa National Park",2010,"11/9/10","Speargun","Outside","Plectropomus oligacanthus",45
"5743","Indonesia","Karimunjawa National Park",2010,"11/9/10","Muroami","Inside","Caesio cuning",23
"5744","Indonesia","Karimunjawa National Park",2010,"11/9/10","Muroami","Inside","Caesio cuning",20
"5745","Indonesia","Karimunjawa National Park",2010,"11/9/10","Handline","Inside","Caesio cuning",22
"5746","Indonesia","Karimunjawa National Park",2010,"11/9/10","Handline","Inside","Caesio cuning",19
"5747","Indonesia","Karimunjawa National Park",2010,"11/9/10","Handline","Inside","Caesio cuning",20
"5748","Indonesia","Karimunjawa National Park",2010,"11/9/10","Handline","Outside","Caesio cuning",22
"5749","Indonesia","Karimunjawa National Park",2010,"11/9/10","Handline","Outside","Lutjanus malabaricus",35
"5750","Indonesia","Karimunjawa National Park",2010,"11/9/10","Handline","Outside","Lutjanus malabaricus",27
"5751","Indonesia","Karimunjawa National Park",2010,"11/10/10","Speargun","Outside","Plectropomus oligacanthus",35
"5752","Indonesia","Karimunjawa National Park",2010,"11/10/10","Speargun","Outside","Plectropomus oligacanthus",49
"5753","Indonesia","Karimunjawa National Park",2010,"11/10/10","Speargun","Outside","Plectropomus leopardus",35
"5754","Indonesia","Karimunjawa National Park",2010,"11/10/10","Speargun","Outside","Plectropomus leopardus",47
"5755","Indonesia","Karimunjawa National Park",2010,"11/10/10","Speargun","Outside","Plectropomus areolatus",47
"5756","Indonesia","Karimunjawa National Park",2010,"11/10/10","Speargun","Outside","Caesio cuning",24
"5757","Indonesia","Karimunjawa National Park",2010,"11/10/10","Speargun","Outside","Caesio cuning",24
"5758","Indonesia","Karimunjawa National Park",2010,"11/10/10","Speargun","Outside","Plectropomus oligacanthus",45
"5759","Indonesia","Karimunjawa National Park",2010,"11/10/10","Speargun","Outside","Plectropomus oligacanthus",35
"5760","Indonesia","Karimunjawa National Park",2010,"11/10/10","Speargun","Outside","Plectropomus oligacanthus",35
"5761","Indonesia","Karimunjawa National Park",2010,"11/10/10","Speargun","Inside","Caesio cuning",22
"5762","Indonesia","Karimunjawa National Park",2010,"11/10/10","Speargun","Inside","Caesio cuning",23
"5763","Indonesia","Karimunjawa National Park",2010,"11/12/10","Muroami","Inside","Caesio cuning",24
"5764","Indonesia","Karimunjawa National Park",2010,"11/12/10","Muroami","Inside","Bolbometopon muricatum",81
"5765","Indonesia","Karimunjawa National Park",2010,"11/12/10","Handline","Inside","Caesio cuning",20
"5766","Indonesia","Karimunjawa National Park",2010,"11/12/10","Handline","Inside","Caesio cuning",25
"5767","Indonesia","Karimunjawa National Park",2010,"11/12/10","Handline","Outside","Lutjanus malabaricus",19
"5768","Indonesia","Karimunjawa National Park",2010,"11/12/10","Speargun","Outside","Caesio cuning",24
"5769","Indonesia","Karimunjawa National Park",2010,"11/12/10","Speargun","Outside","Plectropomus oligacanthus",57
"5770","Indonesia","Karimunjawa National Park",2010,"11/12/10","Speargun","Outside","Plectropomus oligacanthus",48
"5771","Indonesia","Karimunjawa National Park",2010,"11/12/10","Speargun","Outside","Plectropomus oligacanthus",42
"5772","Indonesia","Karimunjawa National Park",2010,"11/12/10","Speargun","Outside","Plectropomus oligacanthus",41
"5773","Indonesia","Karimunjawa National Park",2010,"11/12/10","Speargun","Outside","Plectropomus oligacanthus",37
"5774","Indonesia","Karimunjawa National Park",2010,"11/12/10","Speargun","Outside","Plectropomus oligacanthus",35
"5775","Indonesia","Karimunjawa National Park",2010,"11/12/10","Speargun","Outside","Caesio cuning",24
"5776","Indonesia","Karimunjawa National Park",2010,"11/12/10","Speargun","Outside","Plectropomus oligacanthus",50
"5777","Indonesia","Karimunjawa National Park",2010,"11/12/10","Speargun","Outside","Plectropomus oligacanthus",36
"5778","Indonesia","Karimunjawa National Park",2010,"11/12/10","Speargun","Outside","Plectropomus areolatus",53
"5779","Indonesia","Karimunjawa National Park",2010,"11/12/10","Speargun","Inside","Caesio cuning",24
"5780","Indonesia","Karimunjawa National Park",2010,"11/12/10","Speargun","Inside","Plectropomus oligacanthus",37
"5781","Indonesia","Karimunjawa National Park",2010,"11/13/10","Speargun","Inside","Plectropomus oligacanthus",38
"5782","Indonesia","Karimunjawa National Park",2010,"11/13/10","Speargun","Inside","Plectropomus oligacanthus",38
"5783","Indonesia","Karimunjawa National Park",2010,"11/13/10","Speargun","Inside","Plectropomus oligacanthus",54
"5784","Indonesia","Karimunjawa National Park",2010,"11/13/10","Speargun","Inside","Plectropomus oligacanthus",42
"5785","Indonesia","Karimunjawa National Park",2010,"11/13/10","Speargun","Inside","Plectropomus oligacanthus",42
"5786","Indonesia","Karimunjawa National Park",2010,"11/13/10","Speargun","Inside","Plectropomus oligacanthus",37
"5787","Indonesia","Karimunjawa National Park",2010,"11/13/10","Speargun","Inside","Plectropomus leopardus",44
"5788","Indonesia","Karimunjawa National Park",2010,"11/13/10","Speargun","Inside","Plectropomus areolatus",41
"5789","Indonesia","Karimunjawa National Park",2010,"11/13/10","Speargun","Inside","Caesio cuning",25
"5790","Indonesia","Karimunjawa National Park",2010,"11/13/10","Speargun","Outside","Caesio cuning",26
"5791","Indonesia","Karimunjawa National Park",2010,"11/13/10","Speargun","Outside","Plectropomus leopardus",48
"5792","Indonesia","Karimunjawa National Park",2010,"11/13/10","Speargun","Outside","Plectropomus oligacanthus",39
"5793","Indonesia","Karimunjawa National Park",2010,"11/13/10","Speargun","Outside","Plectropomus oligacanthus",37
"5794","Indonesia","Karimunjawa National Park",2010,"11/14/10","Speargun","Inside","Plectropomus oligacanthus",55
"5795","Indonesia","Karimunjawa National Park",2010,"11/14/10","Speargun","Inside","Plectropomus oligacanthus",34
"5796","Indonesia","Karimunjawa National Park",2010,"11/14/10","Speargun","Inside","Caesio cuning",24
"5797","Indonesia","Karimunjawa National Park",2010,"11/16/10","Speargun","Outside","Plectropomus oligacanthus",37
"5798","Indonesia","Karimunjawa National Park",2010,"11/16/10","Speargun","Outside","Caesio cuning",20
"5799","Indonesia","Karimunjawa National Park",2010,"11/16/10","Speargun","Inside","Caesio cuning",24
"5800","Indonesia","Karimunjawa National Park",2010,"11/16/10","Speargun","Inside","Bolbometopon muricatum",90
"5801","Indonesia","Karimunjawa National Park",2010,"11/16/10","Speargun","Inside","Bolbometopon muricatum",77
"5802","Indonesia","Karimunjawa National Park",2010,"11/16/10","Speargun","Inside","Bolbometopon muricatum",75
"5803","Indonesia","Karimunjawa National Park",2010,"11/16/10","Speargun","Inside","Bolbometopon muricatum",67
"5804","Indonesia","Karimunjawa National Park",2010,"11/16/10","Speargun","Inside","Bolbometopon muricatum",80
"5805","Indonesia","Karimunjawa National Park",2010,"11/16/10","Handline","Inside","Plectropomus leopardus",55
"5806","Indonesia","Karimunjawa National Park",2010,"11/16/10","Handline","Inside","Plectropomus leopardus",66
"5807","Indonesia","Karimunjawa National Park",2010,"11/16/10","Handline","Inside","Plectropomus leopardus",51
"5808","Indonesia","Karimunjawa National Park",2010,"11/20/10","Handline","Inside","Plectropomus oligacanthus",43
"5809","Indonesia","Karimunjawa National Park",2010,"11/20/10","Muroami","Inside","Caesio cuning",23
"5810","Indonesia","Karimunjawa National Park",2010,"11/22/10","Muroami","Inside","Plectropomus oligacanthus",48
"5811","Indonesia","Karimunjawa National Park",2010,"11/22/10","Muroami","Inside","Plectropomus oligacanthus",47
"5812","Indonesia","Karimunjawa National Park",2010,"11/22/10","Muroami","Inside","Plectropomus oligacanthus",42
"5813","Indonesia","Karimunjawa National Park",2010,"11/22/10","Muroami","Inside","Bolbometopon muricatum",81
"5814","Indonesia","Karimunjawa National Park",2010,"11/22/10","Muroami","Inside","Bolbometopon muricatum",79
"5815","Indonesia","Karimunjawa National Park",2010,"11/22/10","Muroami","Inside","Bolbometopon muricatum",77
"5816","Indonesia","Karimunjawa National Park",2010,"11/22/10","Muroami","Inside","Bolbometopon muricatum",68
"5817","Indonesia","Karimunjawa National Park",2010,"11/22/10","Muroami","Inside","Caesio cuning",24
"5818","Indonesia","Karimunjawa National Park",2010,"11/23/10","Handline","Outside","Plectropomus oligacanthus",55
"5819","Indonesia","Karimunjawa National Park",2010,"11/23/10","Muroami","Inside","Caesio cuning",20
"5820","Indonesia","Karimunjawa National Park",2010,"11/23/10","Muroami","Inside","Caesio cuning",25
"5821","Indonesia","Karimunjawa National Park",2010,"11/23/10","Muroami","Inside","Bolbometopon muricatum",91
"5822","Indonesia","Karimunjawa National Park",2010,"11/23/10","Handline","Inside","Plectropomus oligacanthus",55
"5823","Indonesia","Karimunjawa National Park",2010,"11/23/10","Handline","Inside","Plectropomus oligacanthus",58
"5824","Indonesia","Karimunjawa National Park",2010,"11/23/10","Handline","Inside","Plectropomus oligacanthus",45
"5825","Indonesia","Karimunjawa National Park",2010,"11/23/10","Handline","Inside","Plectropomus oligacanthus",43
"5826","Indonesia","Karimunjawa National Park",2010,"11/23/10","Handline","Inside","Plectropomus oligacanthus",47
"5827","Indonesia","Karimunjawa National Park",2010,"11/23/10","Handline","Inside","Plectropomus oligacanthus",36
"5828","Indonesia","Karimunjawa National Park",2010,"11/23/10","Handline","Inside","Caesio cuning",22
"5829","Indonesia","Karimunjawa National Park",2010,"11/24/10","Muroami","Inside","Caesio cuning",24
"5830","Indonesia","Karimunjawa National Park",2010,"11/24/10","Handline","Inside","Caesio cuning",25
"5831","Indonesia","Karimunjawa National Park",2010,"11/24/10","Handline","Inside","Plectropomus oligacanthus",55
"5832","Indonesia","Karimunjawa National Park",2010,"11/24/10","Handline","Inside","Plectropomus oligacanthus",44
"5833","Indonesia","Karimunjawa National Park",2010,"11/24/10","Muroami","Inside","Plectropomus oligacanthus",55
"5834","Indonesia","Karimunjawa National Park",2010,"11/24/10","Muroami","Inside","Caesio cuning",24
"5835","Indonesia","Karimunjawa National Park",2010,"12/2/10","Handline","Inside","Caesio cuning",20
"5836","Indonesia","Karimunjawa National Park",2010,"12/2/10","Handline","Inside","Plectropomus oligacanthus",39
"5837","Indonesia","Karimunjawa National Park",2010,"12/2/10","Handline","Inside","Caesio cuning",20
"5838","Indonesia","Karimunjawa National Park",2010,"12/2/10","Handline","Inside","Plectropomus oligacanthus",57
"5839","Indonesia","Karimunjawa National Park",2010,"12/2/10","Speargun","Inside","Caesio cuning",24
"5840","Indonesia","Karimunjawa National Park",2010,"12/3/10","Handline","Outside","Lutjanus malabaricus",60
"5841","Indonesia","Karimunjawa National Park",2010,"12/3/10","Handline","Outside","Lutjanus malabaricus",51
"5842","Indonesia","Karimunjawa National Park",2010,"12/3/10","Handline","Outside","Lutjanus malabaricus",27
"5843","Indonesia","Karimunjawa National Park",2010,"12/3/10","Handline","Inside","Caesio cuning",23
"5844","Indonesia","Karimunjawa National Park",2010,"12/3/10","Handline","Inside","Caesio cuning",23
"5845","Indonesia","Karimunjawa National Park",2010,"12/3/10","Handline","Inside","Lutjanus malabaricus",57
"5846","Indonesia","Karimunjawa National Park",2010,"12/4/10","Speargun","Outside","Scarus ghobban",22
"5847","Indonesia","Karimunjawa National Park",2010,"12/4/10","Speargun","Outside","Caesio cuning",20
"5848","Indonesia","Karimunjawa National Park",2010,"12/4/10","Speargun","Inside","Bolbometopon muricatum",87
"5849","Indonesia","Karimunjawa National Park",2010,"12/4/10","Speargun","Inside","Caesio cuning",20
"5850","Indonesia","Karimunjawa National Park",2010,"12/4/10","Speargun","Inside","Caesio cuning",24
"5851","Indonesia","Karimunjawa National Park",2010,"12/4/10","Speargun","Inside","Plectropomus oligacanthus",58
"5852","Indonesia","Karimunjawa National Park",2010,"12/4/10","Speargun","Inside","Plectropomus areolatus",43
"5853","Indonesia","Karimunjawa National Park",2010,"12/4/10","Speargun","Inside","Plectropomus areolatus",32
"5854","Indonesia","Karimunjawa National Park",2010,"12/4/10","Speargun","Inside","Plectropomus areolatus",45
"5855","Indonesia","Karimunjawa National Park",2010,"12/4/10","Speargun","Inside","Caesio cuning",23
"5856","Indonesia","Karimunjawa National Park",2010,"12/4/10","Speargun","Inside","Plectropomus areolatus",37
"5857","Indonesia","Karimunjawa National Park",2010,"12/4/10","Handline","Outside","Caesio cuning",23
"5858","Indonesia","Karimunjawa National Park",2010,"12/5/10","Handline","Inside","Caesio cuning",24
"5859","Indonesia","Karimunjawa National Park",2010,"12/5/10","Handline","Inside","Caesio cuning",22
"5860","Indonesia","Karimunjawa National Park",2010,"12/5/10","Speargun","Inside","Scarus ghobban",20
"5861","Indonesia","Karimunjawa National Park",2010,"12/5/10","Speargun","Inside","Caesio cuning",22
"5862","Indonesia","Karimunjawa National Park",2010,"12/5/10","Speargun","Inside","Plectropomus oligacanthus",40
"5863","Indonesia","Karimunjawa National Park",2010,"12/5/10","Speargun","Inside","Caesio cuning",24
"5864","Indonesia","Karimunjawa National Park",2010,"12/5/10","Speargun","Inside","Scarus ghobban",25
"5865","Indonesia","Karimunjawa National Park",2010,"12/5/10","Speargun","Inside","Plectropomus areolatus",49
"5866","Indonesia","Karimunjawa National Park",2010,"12/5/10","Speargun","Inside","Caesio cuning",24
"5867","Indonesia","Karimunjawa National Park",2010,"12/5/10","Speargun","Inside","Plectropomus oligacanthus",57
"5868","Indonesia","Karimunjawa National Park",2010,"12/5/10","Speargun","Inside","Plectropomus areolatus",41
"5869","Indonesia","Karimunjawa National Park",2010,"12/5/10","Speargun","Inside","Plectropomus areolatus",42
"5870","Indonesia","Karimunjawa National Park",2010,"12/6/10","Speargun","Inside","Plectropomus oligacanthus",51
"5871","Indonesia","Karimunjawa National Park",2010,"12/6/10","Speargun","Inside","Caesio cuning",23
"5872","Indonesia","Karimunjawa National Park",2010,"12/6/10","Handline","Inside","Caesio cuning",24
"5873","Indonesia","Karimunjawa National Park",2010,"12/6/10","Handline","Inside","Caesio cuning",219
"5874","Indonesia","Karimunjawa National Park",2010,"12/7/10","Handline","Outside","Lutjanus malabaricus",37
"5875","Indonesia","Karimunjawa National Park",2010,"12/7/10","Handline","Inside","Caesio cuning",23
"5876","Indonesia","Karimunjawa National Park",2010,"12/7/10","Handline","Inside","Caesio cuning",17
"5877","Indonesia","Karimunjawa National Park",2010,"12/7/10","Handline","Outside","Caesio cuning",23
"5878","Indonesia","Karimunjawa National Park",2010,"12/7/10","Handline","Inside","Lutjanus malabaricus",43
"5879","Indonesia","Karimunjawa National Park",2010,"12/7/10","Handline","Inside","Caesio cuning",20
"5880","Indonesia","Karimunjawa National Park",2010,"12/7/10","Handline","Inside","Caesio cuning",18
"5881","Indonesia","Karimunjawa National Park",2010,"12/7/10","Handline","Outside","Caesio cuning",23
"5882","Indonesia","Karimunjawa National Park",2010,"12/8/10","Handline","Inside","Plectropomus oligacanthus",40
"5883","Indonesia","Karimunjawa National Park",2010,"12/8/10","Handline","Outside","Lutjanus malabaricus",38
"5884","Indonesia","Karimunjawa National Park",2010,"12/8/10","Handline","Inside","Lutjanus malabaricus",51
"5885","Indonesia","Karimunjawa National Park",2010,"12/8/10","Handline","Inside","Lutjanus malabaricus",54
"5886","Indonesia","Karimunjawa National Park",2010,"12/8/10","Handline","Inside","Caesio cuning",24
"5887","Indonesia","Karimunjawa National Park",2010,"12/8/10","Handline","Inside","Caesio cuning",25
"5888","Indonesia","Karimunjawa National Park",2010,"12/8/10","Handline","Outside","Caesio cuning",24
"5889","Indonesia","Karimunjawa National Park",2010,"12/9/10","Handline","Inside","Plectropomus oligacanthus",56
"5890","Indonesia","Karimunjawa National Park",2010,"12/9/10","Handline","Inside","Caesio cuning",24
"5891","Indonesia","Karimunjawa National Park",2010,"12/9/10","Handline","Outside","Lutjanus malabaricus",55
"5892","Indonesia","Karimunjawa National Park",2010,"12/9/10","Handline","Outside","Lutjanus malabaricus",57
"5893","Indonesia","Karimunjawa National Park",2010,"12/9/10","Handline","Outside","Lutjanus malabaricus",54
"5894","Indonesia","Karimunjawa National Park",2010,"12/9/10","Speargun","Inside","Plectropomus oligacanthus",39
"5895","Indonesia","Karimunjawa National Park",2010,"12/9/10","Speargun","Inside","Caesio cuning",24
"5896","Indonesia","Karimunjawa National Park",2010,"12/9/10","Speargun","Inside","Caesio cuning",23
"5897","Indonesia","Karimunjawa National Park",2010,"12/9/10","Speargun","Inside","Plectropomus oligacanthus",43
"5898","Indonesia","Karimunjawa National Park",2010,"12/9/10","Speargun","Inside","Plectropomus areolatus",37
"5899","Indonesia","Karimunjawa National Park",2010,"12/9/10","Speargun","Inside","Caesio cuning",24
"5900","Indonesia","Karimunjawa National Park",2010,"12/9/10","Handline","Outside","Caesio cuning",25
"5901","Indonesia","Karimunjawa National Park",2010,"12/11/10","Speargun","Outside","Plectropomus oligacanthus",66
"5902","Indonesia","Karimunjawa National Park",2010,"12/11/10","Speargun","Outside","Plectropomus oligacanthus",55
"5903","Indonesia","Karimunjawa National Park",2010,"12/11/10","Speargun","Outside","Plectropomus oligacanthus",37
"5904","Indonesia","Karimunjawa National Park",2010,"12/11/10","Speargun","Outside","Plectropomus oligacanthus",39
"5905","Indonesia","Karimunjawa National Park",2010,"12/11/10","Speargun","Outside","Plectropomus areolatus",37
"5906","Indonesia","Karimunjawa National Park",2010,"12/11/10","Speargun","Outside","Scarus ghobban",20
"5907","Indonesia","Karimunjawa National Park",2010,"12/11/10","Speargun","Outside","Caesio cuning",23
"5908","Indonesia","Karimunjawa National Park",2010,"12/11/10","Speargun","Outside","Bolbometopon muricatum",37
"5909","Indonesia","Karimunjawa National Park",2010,"12/11/10","Speargun","Inside","Caesio cuning",23
"5910","Indonesia","Karimunjawa National Park",2010,"12/11/10","Speargun","Inside","Plectropomus leopardus",56
"5911","Indonesia","Karimunjawa National Park",2010,"12/11/10","Speargun","Inside","Scarus ghobban",23
"5912","Indonesia","Karimunjawa National Park",2010,"12/13/10","Muroami","Inside","Caesio cuning",27
"5913","Indonesia","Karimunjawa National Park",2010,"12/13/10","Handline","Inside","Caesio cuning",24
"5914","Indonesia","Karimunjawa National Park",2010,"12/13/10","Handline","Inside","Caesio cuning",20
"5915","Indonesia","Karimunjawa National Park",2010,"12/13/10","Trolling","Inside","Caesio cuning",20
"5916","Indonesia","Karimunjawa National Park",2010,"12/13/10","Handline","Outside","Caesio cuning",21
"5917","Indonesia","Karimunjawa National Park",2010,"12/13/10","Handline","Inside","Caesio cuning",25
"5918","Indonesia","Karimunjawa National Park",2010,"12/13/10","Handline","Inside","Caesio cuning",24
"5919","Indonesia","Karimunjawa National Park",2010,"12/13/10","Handline","Outside","Lutjanus malabaricus",64
"5920","Indonesia","Karimunjawa National Park",2010,"12/13/10","Handline","Outside","Lutjanus malabaricus",68
"5921","Indonesia","Karimunjawa National Park",2010,"12/13/10","Handline","Outside","Lutjanus malabaricus",64
"5922","Indonesia","Karimunjawa National Park",2010,"12/13/10","Handline","Inside","Plectropomus leopardus",45
"5923","Indonesia","Karimunjawa National Park",2010,"12/14/10","Handline","Outside","Caesio cuning",25
"5924","Indonesia","Karimunjawa National Park",2010,"12/14/10","Handline","Inside","Caesio cuning",20
"5925","Indonesia","Karimunjawa National Park",2010,"12/14/10","Handline","Outside","Lutjanus malabaricus",56
"5926","Indonesia","Karimunjawa National Park",2010,"12/14/10","Handline","Outside","Plectropomus leopardus",68
"5927","Indonesia","Karimunjawa National Park",2010,"12/14/10","Handline","Outside","Plectropomus leopardus",51
"5928","Indonesia","Karimunjawa National Park",2010,"12/15/10","Speargun","Inside","Caesio cuning",23
"5929","Indonesia","Karimunjawa National Park",2010,"12/15/10","Speargun","Inside","Plectropomus oligacanthus",52
"5930","Indonesia","Karimunjawa National Park",2010,"12/15/10","Speargun","Inside","Plectropomus areolatus",35
"5931","Indonesia","Karimunjawa National Park",2010,"12/15/10","Speargun","Inside","Scarus ghobban",33
"5932","Indonesia","Karimunjawa National Park",2010,"12/15/10","Speargun","Inside","Caesio cuning",23
"5933","Indonesia","Karimunjawa National Park",2010,"12/15/10","Speargun","Inside","Plectropomus oligacanthus",60
"5934","Indonesia","Karimunjawa National Park",2010,"12/15/10","Speargun","Inside","Plectropomus oligacanthus",47
"5935","Indonesia","Karimunjawa National Park",2010,"12/15/10","Muroami","Inside","Caesio cuning",24
"5936","Indonesia","Karimunjawa National Park",2010,"12/15/10","Handline","Inside","Caesio cuning",15
"5937","Indonesia","Karimunjawa National Park",2010,"12/15/10","Handline","Inside","Caesio cuning",16
"5938","Indonesia","Karimunjawa National Park",2010,"12/15/10","Handline","Inside","Caesio cuning",23
"5939","Indonesia","Karimunjawa National Park",2010,"12/15/10","Handline","Inside","Caesio cuning",17
"5940","Indonesia","Karimunjawa National Park",2010,"12/18/10","Handline","Inside","Caesio cuning",23
"5941","Indonesia","Karimunjawa National Park",2010,"12/18/10","Handline","Inside","Caesio cuning",20
"5942","Indonesia","Karimunjawa National Park",2010,"12/18/10","Handline","Inside","Lutjanus malabaricus",50
"5943","Indonesia","Karimunjawa National Park",2010,"12/18/10","Handline","Inside","Lutjanus malabaricus",67
"5944","Indonesia","Karimunjawa National Park",2010,"12/18/10","Handline","Outside","Caesio cuning",24
"5945","Indonesia","Karimunjawa National Park",2010,"12/18/10","Handline","Inside","Caesio cuning",26
"5946","Indonesia","Karimunjawa National Park",2010,"12/18/10","Handline","Inside","Caesio cuning",20
"5947","Indonesia","Karimunjawa National Park",2010,"12/18/10","Handline","Inside","Lutjanus malabaricus",48
"5948","Indonesia","Karimunjawa National Park",2010,"12/18/10","Handline","Inside","Caesio cuning",24
"5949","Indonesia","Karimunjawa National Park",2010,"12/18/10","Handline","Inside","Caesio cuning",23
"5950","Indonesia","Karimunjawa National Park",2010,"12/18/10","Handline","Inside","Caesio cuning",23
"5951","Indonesia","Karimunjawa National Park",2010,"12/18/10","Handline","Inside","Caesio cuning",26
"5952","Indonesia","Karimunjawa National Park",2010,"12/18/10","Handline","Inside","Caesio cuning",20
"5953","Indonesia","Karimunjawa National Park",2010,"12/19/10","Handline","Outside","Lutjanus malabaricus",35
"5954","Indonesia","Karimunjawa National Park",2010,"12/19/10","Handline","Outside","Caesio cuning",23
"5955","Indonesia","Karimunjawa National Park",2011,"1/2/11","Handline","Outside","Caesio cuning",24
"5956","Indonesia","Karimunjawa National Park",2011,"1/2/11","Handline","Outside","Lutjanus malabaricus",39
"5957","Indonesia","Karimunjawa National Park",2011,"1/2/11","Handline","Outside","Lutjanus malabaricus",27
"5958","Indonesia","Karimunjawa National Park",2011,"1/2/11","Handline","Outside","Caesio cuning",23
"5959","Indonesia","Karimunjawa National Park",2011,"1/2/11","Trap","Inside","Caesio cuning",26
"5960","Indonesia","Karimunjawa National Park",2011,"1/3/11","Speargun","Inside","Caesio cuning",24
"5961","Indonesia","Karimunjawa National Park",2011,"1/3/11","Speargun","Inside","Plectropomus areolatus",38
"5962","Indonesia","Karimunjawa National Park",2011,"1/3/11","Speargun","Inside","Scarus ghobban",24
"5963","Indonesia","Karimunjawa National Park",2011,"1/3/11","Speargun","Inside","Caesio cuning",25
"5964","Indonesia","Karimunjawa National Park",2011,"1/3/11","Speargun","Inside","Plectropomus oligacanthus",39
"5965","Indonesia","Karimunjawa National Park",2011,"1/3/11","Speargun","Inside","Caesio cuning",24
"5966","Indonesia","Karimunjawa National Park",2011,"1/6/11","Speargun","Inside","Caesio cuning",25
"5967","Indonesia","Karimunjawa National Park",2011,"1/6/11","Speargun","Inside","Plectropomus oligacanthus",42
"5968","Indonesia","Karimunjawa National Park",2011,"1/6/11","Speargun","Inside","Plectropomus oligacanthus",38
"5969","Indonesia","Karimunjawa National Park",2011,"1/6/11","Speargun","Inside","Plectropomus leopardus",49
"5970","Indonesia","Karimunjawa National Park",2011,"1/6/11","Speargun","Inside","Plectropomus areolatus",43
"5971","Indonesia","Karimunjawa National Park",2011,"1/6/11","Speargun","Inside","Caesio cuning",26
"5972","Indonesia","Karimunjawa National Park",2011,"1/6/11","Speargun","Inside","Caesio cuning",24
"5973","Indonesia","Karimunjawa National Park",2011,"1/8/11","Speargun","Inside","Caesio cuning",25
"5974","Indonesia","Karimunjawa National Park",2011,"1/8/11","Speargun","Inside","Plectropomus areolatus",41
"5975","Indonesia","Karimunjawa National Park",2011,"1/8/11","Speargun","Inside","Plectropomus oligacanthus",44
"5976","Indonesia","Karimunjawa National Park",2011,"1/8/11","Speargun","Inside","Plectropomus oligacanthus",43
"5977","Indonesia","Karimunjawa National Park",2011,"1/8/11","Speargun","Inside","Caesio cuning",23
"5978","Indonesia","Karimunjawa National Park",2011,"1/8/11","Speargun","Inside","Plectropomus areolatus",38
"5979","Indonesia","Karimunjawa National Park",2011,"1/8/11","Speargun","Inside","Plectropomus leopardus",40
"5980","Indonesia","Karimunjawa National Park",2011,"1/8/11","Speargun","Inside","Caesio cuning",26
"5981","Indonesia","Karimunjawa National Park",2011,"1/8/11","Speargun","Inside","Plectropomus areolatus",52
"5982","Indonesia","Karimunjawa National Park",2011,"1/8/11","Speargun","Inside","Plectropomus areolatus",37
"5983","Indonesia","Karimunjawa National Park",2011,"1/8/11","Speargun","Inside","Plectropomus areolatus",36
